step,reward,com_y,target_y,h,failed,success,xcom_y,com_y_dot,ankle_eversion_action,ankle_eversion_torque_nm,ankle_eversion_angle_rad,ankle_flexion_action,ankle_flexion_torque_nm,ankle_flexion_angle_rad,hip_abduction_action,hip_abduction_torque_nm,hip_abduction_angle_rad,hip_flexion_action,hip_flexion_torque_nm,hip_flexion_angle_rad
594,2.0,0.04718062870781062,0.045,0.9536036445146676,False,True,0.04718068388257471,1.9839582129921318e-07,0.20269134640693665,6.080740392208099,-0.0693785117210591,0.027709320187568665,1.3854660093784332,-0.06932913738779525,0.03092603012919426,1.546301506459713,-0.004746764859183724,0.013999156653881073,1.0499367490410805,0.2040349351160863
595,2.0,0.047180630651735014,0.045,0.9536036031545742,False,True,0.04718068471314078,1.9439243964525232e-07,0.20269156992435455,6.080747097730637,-0.06937853182749824,0.027709316462278366,1.3854658231139183,-0.0693290636164982,0.030925940722227097,1.5462970361113548,-0.0047466818633608715,0.013999052345752716,1.0499289259314537,0.20403497393320583
596,2.0,0.04718063255864339,0.045,0.9536035625820555,False,True,0.04718068559061705,1.906908374260663e-07,0.2026914805173874,6.080744415521622,-0.06937855251147641,0.027709148824214935,1.3854574412107468,-0.06932899060287734,0.030926372855901718,1.546318642795086,-0.004746596439728043,0.013999029994010925,1.0499272495508194,0.204035012045875
597,2.0,0.04718063449481,0.045,0.9536035213870213,False,True,0.047180688340468235,1.9361666089845464e-07,0.2026912271976471,6.080736815929413,-0.06937857217571963,0.02770918980240822,1.385459490120411,-0.06932891832859363,0.03092564269900322,1.546282134950161,-0.004746515389356272,0.013999037444591522,1.0499278083443642,0.20403504961897226
598,2.0,0.04718063634366728,0.045,0.9536034820496323,False,True,0.047180687761214146,1.8488572825492433e-07,0.20269179344177246,6.080753803253174,-0.06937859171473619,0.027708832174539566,1.3854416087269783,-0.06932884718112027,0.030926194041967392,1.5463097020983696,-0.004746434683898418,0.01399906724691391,1.0499300435185432,0.2040350880736721
599,2.0,0.04718063818863029,0.045,0.9536034427951002,False,True,0.04718068949787566,1.844963008756917e-07,0.20269137620925903,6.080741286277771,-0.0693786115357155,0.02770872414112091,1.3854362070560455,-0.06932877665147556,0.030926134437322617,1.5463067218661308,-0.004746352803133805,0.013998903334140778,1.0499177500605583,0.2040351253114221
600,2.0,0.047180640066626416,0.045,0.9536034028377358,False,True,0.04718069229453756,1.877996126664616e-07,0.20269110798835754,6.080733239650726,-0.0693786311307431,0.02770860865712166,1.385430432856083,-0.06932870659297193,0.03092591091990471,1.5462955459952354,-0.004746272143387162,0.01399887353181839,1.0499155148863792,0.20403516078870734
601,2.0,0.04718064192529604,0.045,0.9536033632915737,False,True,0.04718069361572842,1.8586696209910158e-07,0.2026914805173874,6.080744415521622,-0.06937864965980003,0.02770836651325226,1.385418325662613,-0.0693286375948947,0.0309256874024868,1.54628437012434,-0.004746195978819674,0.013998962938785553,1.0499222204089165,0.20403519681375842
602,2.0,0.04718064372132855,0.045,0.953603325078116,False,True,0.0471806936697949,1.7960325102150954e-07,0.2026916742324829,6.080750226974487,-0.06937866882082733,0.02770821377635002,1.385410688817501,-0.06932856932852428,0.030926357954740524,1.5463178977370262,-0.0047461170723706704,0.013998821377754211,1.0499116033315659,0.2040352320115728
603,2.0,0.04718064556096285,0.045,0.9536032859369605,False,True,0.04718069672201462,1.839634306000093e-07,0.2026911824941635,6.080735474824905,-0.06937868737661723,0.02770814672112465,1.3854073360562325,-0.0693285015329848,0.030925672501325607,1.5462836250662804,-0.004746040837935779,0.013998769223690033,1.0499076917767525,0.2040352654073125
604,2.0,0.047180647348516624,0.045,0.9536032479039016,False,True,0.047180697061185474,1.7875537716705026e-07,0.20269161462783813,6.080748438835144,-0.06937870551680042,0.027708034962415695,1.3854017481207848,-0.06932843437582638,0.030925940722227097,1.5462970361113548,-0.004745966312315544,0.013998784124851227,1.049908809363842,0.20403529775446608
605,2.0,0.04718064911251831,0.045,0.9536032103719507,False,True,0.047180698170193186,1.76400168777624e-07,0.20269151031970978,6.080745309591293,-0.06937872369096738,0.0277080275118351,1.385401375591755,-0.06932836812916508,0.030926000326871872,1.5463000163435936,-0.00474589161351227,0.013998843729496002,1.0499132797122002,0.20403533035009086
606,2.0,0.04718065089478063,0.045,0.953603172451476,False,True,0.047180700460291755,1.782262316896155e-07,0.2026912271976471,6.080736815929413,-0.06937874201192538,0.027707774192094803,1.3853887096047401,-0.06932830264506414,0.030925970524549484,1.5462985262274742,-0.004745816507852764,0.013998746871948242,1.0499060153961182,0.20403536251400095
607,2.0,0.04718065265258884,0.045,0.9536031350513012,False,True,0.04718070153802038,1.7578082114888538e-07,0.2026916891336441,6.080750674009323,-0.06937875866148946,0.027707714587450027,1.3853857293725014,-0.06932823841741861,0.03092537447810173,1.5462687239050865,-0.00474574824334352,0.013998888432979584,1.0499166324734688,0.20403539632460374
608,2.0,0.04718065427227669,0.045,0.9536031005898576,False,True,0.04718069931651925,1.6196878491192557e-07,0.20269201695919037,6.080760508775711,-0.06937877625307329,0.027707692235708237,1.3853846117854118,-0.06932817474611207,0.030926477164030075,1.5463238582015038,-0.004745675691558371,0.013998694717884064,1.0499021038413048,0.2040354291134031
609,2.0,0.04718065595408025,0.045,0.9536030648068032,False,True,0.047180702725788407,1.6818035575294488e-07,0.2026911824941635,6.080735474824905,-0.06937879347513738,0.027707446366548538,1.385372318327427,-0.06932811148494156,0.030925612896680832,1.5462806448340416,-0.004745604784148677,0.013998650014400482,1.0498987510800362,0.20403546018619956
610,2.0,0.047180657562859905,0.045,0.9536030305774488,False,True,0.0471807023037408,1.608779658102133e-07,0.20269185304641724,6.080755591392517,-0.06937880961921356,0.027707595378160477,1.3853797689080238,-0.06932804933258914,0.03092564269900322,1.546282134950161,-0.004745538179676901,0.013998858630657196,1.0499143972992897,0.20403549270592958
611,2.0,0.047180659119914155,0.045,0.953602997448635,False,True,0.047180702422288334,1.5570542494236506e-07,0.20269152522087097,6.080745756626129,-0.0693788272665694,0.027707114815711975,1.3853557407855988,-0.06932798803283612,0.03092649206519127,1.5463246032595634,-0.004745465298400714,0.013998664915561676,1.0498998686671257,0.2040355253312673
612,2.0,0.047180660773153214,0.045,0.9536029622733359,False,True,0.047180706750469925,1.6532390595402902e-07,0.20269113779067993,6.080734133720398,-0.06937884332109412,0.027707021683454514,1.3853510841727257,-0.06932792751496514,0.030925121158361435,1.5462560579180717,-0.004745399274470432,0.013998664915561676,1.0498998686671257,0.20403555767955944
613,2.0,0.04718066227568877,0.045,0.9536029303044943,False,True,0.047180704061873684,1.5025355543096808e-07,0.20269213616847992,6.080764085054398,-0.06937885915619957,0.027707185596227646,1.3853592798113823,-0.06932786796450723,0.030926059931516647,1.5463029965758324,-0.004745333830709018,0.013998761773109436,1.0499071329832077,0.20403559089948334
614,2.0,0.04718066377001088,0.045,0.9536028985104068,False,True,0.047180705327776254,1.494322110495716e-07,0.20269152522087097,6.080745756626129,-0.06937887564493135,0.027706962078809738,1.385348103940487,-0.06932780861826901,0.030926045030355453,1.5463022515177727,-0.004745265554528077,0.013998515903949738,1.0498886927962303,0.20403562188027136
615,2.0,0.04718066529118147,0.045,0.9536028661450751,False,True,0.047180707595615115,1.5211705922668628e-07,0.20269136130809784,6.080740839242935,-0.06937889132550587,0.027706913650035858,1.385345682501793,-0.06932774943109214,0.03092549368739128,1.546274684369564,-0.00474520075077279,0.013998523354530334,1.049889251589775,0.20403565047820585
616,2.0,0.047180666765767716,0.045,0.9536028347708996,False,True,0.047180707774669844,1.4745862447762548e-07,0.20269154012203217,6.080746203660965,-0.06937890721348713,0.027706719934940338,1.385335996747017,-0.06932769094579089,0.030925985425710678,1.546299271285534,-0.004745135150865334,0.013998590409755707,1.049894280731678,0.20403567885518728
617,2.0,0.04718066825576546,0.045,0.95360280306882,False,True,0.04718070969326824,1.4899977432425437e-07,0.20269154012203217,6.080746203660965,-0.06937892238587323,0.0277065671980381,1.385328359901905,-0.06932763310564136,0.03092552348971367,1.5462761744856834,-0.004745072518317352,0.013998515903949738,1.0498886927962303,0.20403570672023746
618,2.0,0.04718066969672112,0.045,0.9536027724101889,False,True,0.047180709770341674,1.4409556603478535e-07,0.20269154012203217,6.080746203660965,-0.06937893803918346,0.027706533670425415,1.3853266835212708,-0.06932757636609875,0.030926045030355453,1.5463022515177727,-0.0047450079248005095,0.013998650014400482,1.0498987510800362,0.20403573604298458
619,2.0,0.04718067119693476,0.045,0.9536027404907498,False,True,0.047180712918546225,1.5002136408148736e-07,0.2026912420988083,6.080737262964249,-0.06937895346096758,0.02770647406578064,1.385323703289032,-0.06932752011943559,0.030925612896680832,1.5462806448340416,-0.004744944519286759,0.013998471200466156,1.0498853400349617,0.2040357644640756
620,2.0,0.047180672680685334,0.045,0.9536027089215886,False,True,0.04718071394445155,1.4837505737941292e-07,0.20269151031970978,6.080745309591293,-0.06937896837116893,0.02770601212978363,1.3853006064891815,-0.06932746479430371,0.03092564269900322,1.546282134950161,-0.004744883344934034,0.013998523354530334,1.049889251589775,0.2040357933386533
621,2.0,0.047180674121147556,0.045,0.9536026782734562,False,True,0.047180714181045365,1.4404622217245588e-07,0.20269174873828888,6.080752462148666,-0.06937898295403644,0.02770625799894333,1.3853128999471664,-0.06932741045223931,0.03092571720480919,1.5462858602404594,-0.004744823407547798,0.013998575508594513,1.0498931631445885,0.20403582324396582
622,2.0,0.04718067551978343,0.045,0.9536026485152461,False,True,0.04718071441647182,1.39863587378386e-07,0.2026917189359665,6.080751568078995,-0.06937899751014165,0.027706328779459,1.38531643897295,-0.0693273564515509,0.030925791710615158,1.546289585530758,-0.004744763431415646,0.013998456299304962,1.0498842224478722,0.20403585194706564
623,2.0,0.047180676909613424,0.045,0.9536026189443952,False,True,0.047180715561406364,1.3898299941472736e-07,0.20269149541854858,6.0807448625564575,-0.0693790120166847,0.027706019580364227,1.3853009790182114,-0.06932730280972951,0.03092571720480919,1.5462858602404594,-0.004744703683950158,0.013998419046401978,1.0498814284801483,0.20403587934990502
624,2.0,0.04718067830936926,0.045,0.9536025891623561,False,True,0.047180717237204385,1.3997558390155262e-07,0.20269139111042023,6.080741733312607,-0.06937902647651735,0.027705896645784378,1.385294832289219,-0.06932724952364563,0.030925702303647995,1.5462851151823997,-0.004744644287174909,0.013998366892337799,1.049877516925335,0.20403590534490737
625,2.0,0.047180679682964,0.045,0.9536025599369361,False,True,0.047180717883247215,1.3735947379522884e-07,0.20269173383712769,6.080752015113831,-0.06937903975478389,0.027705702930688858,1.385285146534443,-0.0693271970831476,0.03092532977461815,1.5462664887309074,-0.004744589710636349,0.013998448848724365,1.0498836636543274,0.20403593183039148
626,2.0,0.04718068096136419,0.045,0.9536025327369321,False,True,0.04718071651424454,1.2784001912624632e-07,0.2026919275522232,6.080757826566696,-0.06937905374066114,0.027705911546945572,1.3852955773472786,-0.06932714535365495,0.03092610463500023,1.5463052317500114,-0.004744531939757984,0.013998448848724365,1.0498836636543274,0.20403595863336002
627,2.0,0.047180682276703294,0.045,0.9536025047509937,False,True,0.04718071885687124,1.3153391015263693e-07,0.20269139111042023,6.080741733312607,-0.06937906723599391,0.027705613523721695,1.3852806761860847,-0.06932709430349786,0.030925404280424118,1.546270214021206,-0.004744476257994365,0.013998404145240784,1.0498803108930588,0.20403598552868407
628,2.0,0.047180683565782144,0.045,0.9536024773237841,False,True,0.04718071941564078,1.2890788506081385e-07,0.20269158482551575,6.080747544765472,-0.06937908117583201,0.027705565094947815,1.3852782547473907,-0.06932704375815268,0.030925925821065903,1.5462962910532951,-0.004744418800982415,0.013998351991176605,1.0498763993382454,0.20403601180659775
629,2.0,0.04718068488100862,0.045,0.9536024493402421,False,True,0.04718072145804441,1.315226476339415e-07,0.2026914805173874,6.080744415521622,-0.06937909414578797,0.02770543098449707,1.3852715492248535,-0.06932699361808854,0.030925270169973373,1.5462635084986687,-0.004744365434282883,0.013998307287693024,1.0498730465769768,0.20403603705020074
630,2.0,0.04718068612468154,0.045,0.9536024228791161,False,True,0.04718072071178101,1.2436729215914433e-07,0.20269177854061127,6.080753356218338,-0.06937910743718669,0.0277053564786911,1.385267823934555,-0.06932694362958865,0.03092591091990471,1.5462955459952354,-0.004744310647453195,0.01399821788072586,1.0498663410544395,0.20403606024773743
631,2.0,0.047180687398998895,0.045,0.9536023957659809,False,True,0.04718072283833369,1.274317353028298e-07,0.2026914358139038,6.080743074417114,-0.06937912040827549,0.0277053564786911,1.385267823934555,-0.06932689429404808,0.030925463885068893,1.5462731942534447,-0.004744257264170601,0.013998351991176605,1.0498763993382454,0.20403608358637892
632,2.0,0.047180688649207686,0.045,0.9536023691657939,False,True,0.04718072341807259,1.2502087906596238e-07,0.20269161462783813,6.080748438835144,-0.06937913338207012,0.027704957872629166,1.3852478936314583,-0.06932684572628793,0.030925702303647995,1.5462851151823997,-0.004744203910640683,0.013998262584209442,1.0498696938157082,0.20403610722455784
633,2.0,0.047180689917166806,0.045,0.9536023421879403,False,True,0.04718072517967629,1.2679591196440576e-07,0.20269136130809784,6.080740839242935,-0.06937914633189954,0.02770506590604782,1.385253295302391,-0.06932679798626148,0.030925583094358444,1.5462791547179222,-0.004744150838907001,0.013998322188854218,1.0498741641640663,0.20403613155778
634,2.0,0.0471806911705821,0.045,0.9536023155195298,False,True,0.047180726028621334,1.2534152951659827e-07,0.2026917189359665,6.080751568078995,-0.06937915840287091,0.027704905718564987,1.3852452859282494,-0.06932675128789324,0.030925344675779343,1.5462672337889671,-0.004744101384713943,0.013998359441757202,1.0498769581317902,0.20403615748933301
635,2.0,0.04718069236427382,0.045,0.9536022901218335,False,True,0.0471807255613738,1.1936917218569043e-07,0.20269180834293365,6.08075425028801,-0.06937917124640335,0.027704980224370956,1.3852490112185478,-0.06932670496999047,0.030926000326871872,1.5463000163435936,-0.004744048580063066,0.01399821788072586,1.0498663410544395,0.20403618252359002
636,2.0,0.04718069359069493,0.045,0.9536022640277674,False,True,0.04718072769801383,1.2264211105006417e-07,0.2026914358139038,6.080743074417114,-0.06937918302779936,0.0277051143348217,1.385255716741085,-0.06932665888426084,0.030925121158361435,1.5462560579180717,-0.004744000246978157,0.013998255133628845,1.0498691350221634,0.20403620640712605
637,2.0,0.04718069475774229,0.045,0.9536022391969725,False,True,0.04718072721385051,1.1670473545888349e-07,0.2026917189359665,6.080751568078995,-0.06937919568286884,0.027704764157533646,1.3852382078766823,-0.06932661327177447,0.030926045030355453,1.5463022515177727,-0.004743948290586876,0.013998225331306458,1.0498668998479843,0.20403622990895737
638,2.0,0.04718069597743236,0.045,0.9536022132461199,False,True,0.047180729897558046,1.219690071163626e-07,0.2026914805173874,6.080744415521622,-0.0693792070677142,0.027704693377017975,1.3852346688508987,-0.06932656771916904,0.030925016850233078,1.546250842511654,-0.004743901657452942,0.013998083770275116,1.0498562827706337,0.20403625126281433
