time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,train/n_updates,train/clip_range,train/clip_fraction,train/std,train/approx_kl,train/entropy_loss,train/learning_rate,train/value_loss,train/loss,train/explained_variance,train/policy_gradient_loss
668,749.69,1233.8611934700002,2453,2736128,1115,6670,0.2,0.139306640625,0.9641015529632568,0.010133721,-5.230397725105286,0.0003,0.542513557523489,0.11058494448661804,0.7377283573150635,-0.005939846212277189
669,730.28,1194.7458862199999,2454,2740224,1116,6680,0.2,0.178076171875,0.9600179195404053,0.013756333,-5.229091888666153,0.0003,0.14233198565198107,-0.041601743549108505,0.391785204410553,-0.004864878457738087
670,707.54,1142.5039910599999,2456,2744320,1117,6690,0.2,0.112353515625,0.9609139561653137,0.0077131265,-5.224513697624206,0.0003,0.6625848872587085,0.18547143042087555,0.6785307228565216,-0.003814428157056682
671,707.54,1141.9111820800001,2458,2748416,1118,6700,0.2,0.120703125,0.9577105045318604,0.007926343,-5.220081061124802,0.0003,0.247851058607921,0.07281887531280518,0.8206630498170853,-0.004726594145176932
672,704.69,1139.0411958900002,2459,2752512,1119,6710,0.2,0.1368408203125,0.9628457427024841,0.010388546,-5.215076345205307,0.0003,0.3296151332557201,0.16437019407749176,0.22832006216049194,-0.004052417073398829
673,703.13,1126.4763568399999,2460,2756608,1120,6720,0.2,0.1182861328125,0.9614719152450562,0.007944351,-5.2234047770500185,0.0003,0.5175843996927142,0.27998435497283936,0.5257400572299957,-0.0038360373495379464
674,711.54,1134.22651271,2462,2760704,1121,6730,0.2,0.1404296875,0.9637801647186279,0.011374602,-5.222079348564148,0.0003,0.35034203957766297,0.06586385518312454,0.43025726079940796,-0.004640567523892969
675,743.68,1204.9478564600001,2463,2764800,1122,6740,0.2,0.14228515625,0.9677166938781738,0.011032705,-5.238285845518112,0.0003,0.2785650188103318,0.07469715178012848,0.4693284034729004,-0.0048837471797014585
676,736.42,1187.86596749,2465,2768896,1123,6750,0.2,0.1433837890625,0.9656540155410767,0.017629588,-5.243459993600846,0.0003,0.6470157954841852,0.4930097162723541,0.22786301374435425,-0.006322671921225265
677,750.26,1221.86605301,2466,2772992,1124,6760,0.2,0.1587890625,0.9650729894638062,0.013361476,-5.236432898044586,0.0003,0.25231933449395,0.19529280066490173,0.600771963596344,-0.002873210393590853
678,745.38,1206.97569722,2468,2777088,1125,6770,0.2,0.1107177734375,0.9633415937423706,0.009407199,-5.236212068796158,0.0003,0.6466581426560879,0.22495508193969727,0.4107586741447449,-0.003981288173235953
679,756.19,1227.868579,2469,2781184,1126,6780,0.2,0.13583984375,0.9620630741119385,0.014372259,-5.233846300840378,0.0003,0.34445825684815645,0.1708625853061676,0.6843143701553345,-0.004271929696551524
680,725.08,1157.14530309,2471,2785280,1127,6790,0.2,0.1185546875,0.9697282314300537,0.010854229,-5.240296667814254,0.0003,0.4451886244118214,0.09721949696540833,0.6985785067081451,-0.005554089497309178
681,712.76,1134.9754102200002,2472,2789376,1128,6800,0.2,0.137939453125,0.9748967885971069,0.008909883,-5.258042550086975,0.0003,0.399531576409936,0.1865532249212265,0.6802620887756348,-0.002737015162711032
682,723.65,1166.42027303,2474,2793472,1128,6810,0.2,0.1302490234375,0.9736586213111877,0.009829121,-5.260555040836334,0.0003,0.3627063125371933,0.14054855704307556,0.6241947710514069,-0.004376263554149773
683,699.85,1111.63873562,2475,2797568,1129,6820,0.2,0.169287109375,0.9751874804496765,0.012344824,-5.263360476493835,0.0003,0.4432168139144778,0.15790510177612305,0.17947685718536377,-0.004245571291539818
684,707.76,1117.52686415,2477,2801664,1130,6830,0.2,0.122802734375,0.9714967012405396,0.010287365,-5.259631258249283,0.0003,0.4715685235336423,0.19356708228588104,0.7346037328243256,-0.006585891652503051
685,729.96,1157.5347413499999,2478,2805760,1131,6840,0.2,0.13740234375,0.9734323024749756,0.012794415,-5.253438770771027,0.0003,0.15135920771863312,-0.006599538028240204,0.7925276160240173,-0.0047688200313132255
686,733.82,1159.9586374599999,2480,2809856,1132,6850,0.2,0.1032958984375,0.9738972187042236,0.009887575,-5.256361043453216,0.0003,0.5377651179209352,0.12519481778144836,0.5301495790481567,-0.005938914685975761
687,741.86,1177.8193439400002,2481,2813952,1133,6860,0.2,0.134423828125,0.9702858924865723,0.0100973,-5.248859906196595,0.0003,0.27373845390975476,0.14873161911964417,0.6489656865596771,-0.005497822432516841
688,736.33,1166.20857584,2483,2818048,1134,6870,0.2,0.136181640625,0.9728105068206787,0.010585774,-5.2433100938797,0.0003,0.41378672514110804,0.12980446219444275,0.13852214813232422,-0.005042381485691294
689,751.52,1199.71959364,2484,2822144,1135,6880,0.2,0.1599365234375,0.9715759754180908,0.010391065,-5.242962592840195,0.0003,0.4470659064128995,0.2634507715702057,0.557377815246582,-0.007427632380858995
690,746.53,1184.41996168,2486,2826240,1136,6890,0.2,0.125048828125,0.9788011312484741,0.011687663,-5.253848737478256,0.0003,0.4099040927365422,0.13357806205749512,0.36744868755340576,-0.0065038635482778774
691,753.1,1199.47830022,2487,2830336,1137,6900,0.2,0.175390625,0.9786128997802734,0.014360789,-5.273015093803406,0.0003,0.4852014062926173,0.03664156049489975,0.38082826137542725,-0.009183529921574517
692,749.9,1196.8702136,2489,2834432,1138,6910,0.2,0.1566162109375,0.9781705141067505,0.015276853,-5.2699485421180725,0.0003,0.3543384480290115,0.31346458196640015,0.567535012960434,-0.007352718728361652
693,697.94,1064.3257764999998,2490,2838528,1139,6920,0.2,0.1569091796875,0.9807527661323547,0.008852301,-5.27122437953949,0.0003,0.42545830849558114,0.26465773582458496,0.6788911521434784,-0.006757418828783557
694,689.1,1045.0560365099998,2491,2842624,1140,6930,0.2,0.106982421875,0.9787029027938843,0.00887708,-5.272259598970413,0.0003,0.5000138696283102,0.4588252305984497,0.7715620845556259,-0.006430723005905747
695,690.25,1010.7554890399999,2493,2846720,1141,6940,0.2,0.1427734375,0.9842426776885986,0.009511338,-5.279144811630249,0.0003,0.11017183561343699,0.0029077455401420593,0.8361474126577377,-0.007774126465665177
696,697.21,1027.84254605,2494,2850816,1142,6950,0.2,0.1416259765625,0.9849952459335327,0.01237289,-5.289264875650406,0.0003,0.3582008436322212,0.0909048318862915,0.33704525232315063,-0.0062255863071186465
697,708.79,1036.0096659199999,2496,2854912,1143,6960,0.2,0.109619140625,0.9870429039001465,0.0074101607,-5.296865332126617,0.0003,0.24775079884566367,0.04868841916322708,0.6993350684642792,-0.0064673253451474014
698,717.54,1042.7258363500002,2497,2859008,1144,6970,0.2,0.148388671875,0.9850437641143799,0.010148095,-5.30381686091423,0.0003,0.4951821157708764,0.21191143989562988,0.03064662218093872,-0.004565417306730523
699,714.42,994.13349874,2499,2863104,1145,6980,0.2,0.1201416015625,0.984590470790863,0.0096717905,-5.30127004981041,0.0003,0.2686149414628744,0.1178450658917427,0.3359070420265198,-0.00429397912521381
700,701.88,951.9987586599999,2500,2867200,1146,6990,0.2,0.143505859375,0.9832632541656494,0.011460377,-5.300211900472641,0.0003,0.6123800702393055,0.2438269853591919,0.5755847692489624,-0.005575444028363563
701,717.33,986.9713716800001,2502,2871296,1147,7000,0.2,0.1259033203125,0.983679473400116,0.0119050285,-5.2976452827453615,0.0003,0.10474572768434882,-0.0006252527236938477,0.7980761826038361,-0.008113971081911586
702,695.25,954.9332445499998,2503,2875392,1148,7010,0.2,0.1223388671875,0.9881458282470703,0.010784447,-5.306721371412277,0.0003,0.4533054050058126,0.21271245181560516,0.4365655183792114,-0.004473259043879807
703,704.38,984.33021676,2504,2879488,1149,7020,0.2,0.1182861328125,0.9875526428222656,0.009654861,-5.310232919454575,0.0003,0.3968783993273973,0.1420164406299591,0.5946363806724548,-0.006434348260518164
704,689.13,946.61902427,2506,2883584,1150,7030,0.2,0.1357666015625,0.9868844747543335,0.011781557,-5.301774942874909,0.0003,0.4873953314498067,0.1291790008544922,0.3889516592025757,-0.00494755799008999
705,708.8,987.96017304,2507,2887680,1151,7040,0.2,0.1086669921875,0.9895426034927368,0.009873165,-5.299506682157516,0.0003,0.5050825372338295,0.219465434551239,0.5496924519538879,-0.004884082319040317
706,728.0,1028.47729495,2508,2891776,1152,7050,0.2,0.112548828125,0.9871163368225098,0.008610846,-5.301444077491761,0.0003,0.377463411539793,0.12005937099456787,0.05505746603012085,-0.004344567193766124
707,728.0,1028.66564465,2510,2895872,1153,7060,0.2,0.139404296875,0.9918195605278015,0.012172695,-5.299150627851486,0.0003,0.5914164107292891,0.2805676758289337,0.10558193922042847,-0.0044411347451386975
708,725.09,1024.973112,2511,2899968,1154,7070,0.2,0.12099609375,0.9938076138496399,0.008866938,-5.305247503519058,0.0003,0.35995713295415044,0.09592971950769424,0.07012814283370972,-0.0019744925579288975
709,721.01,1030.15519233,2512,2904064,1155,7080,0.2,0.1161865234375,0.9980408549308777,0.0102900695,-5.3135138869285585,0.0003,0.47997789047658446,0.26655083894729614,0.47547799348831177,-0.0034232166013680398
710,725.24,1043.3352675600001,2514,2908160,1156,7090,0.2,0.1151123046875,1.0002963542938232,0.0070753745,-5.322725319862366,0.0003,0.5053444262593985,0.15835168957710266,0.29021191596984863,-0.006615422668983228
711,738.06,1074.75176397,2515,2912256,1157,7100,0.2,0.107470703125,0.9962290525436401,0.010687336,-5.31387552022934,0.0003,0.4968622703105211,0.036917611956596375,0.20891767740249634,-0.006484041118528694
712,765.98,1140.6959043900001,2517,2916352,1158,7110,0.2,0.1355224609375,0.9945037364959717,0.011794709,-5.298383730649948,0.0003,0.3288201419636607,0.21409818530082703,0.5583259165287018,-0.004752643013489433
713,784.09,1188.43035688,2518,2920448,1159,7120,0.2,0.113037109375,0.9924988746643066,0.008539436,-5.2928848505020145,0.0003,0.5536677919328212,0.11829592287540436,0.4888840913772583,-0.002554514637449756
714,794.72,1232.1767362800001,2519,2924544,1160,7130,0.2,0.112646484375,0.9954465627670288,0.007120354,-5.290931117534638,0.0003,0.45322585571557283,0.14165090024471283,0.4500209093093872,-0.004255521242157556
715,796.74,1243.97230165,2521,2928640,1161,7140,0.2,0.101904296875,0.9954715967178345,0.011563189,-5.292320668697357,0.0003,0.3240636338479817,0.019662369042634964,0.45487529039382935,-0.003005512335221283
716,790.46,1237.1633513200002,2522,2932736,1162,7150,0.2,0.1486328125,0.9917316436767578,0.011073074,-5.2867265224456785,0.0003,0.5417441200464964,0.33258485794067383,0.623361349105835,-0.004151835019001737
717,791.97,1259.6962439000001,2523,2936832,1163,7160,0.2,0.110693359375,0.9944745898246765,0.008064158,-5.282398509979248,0.0003,0.29168264153413476,0.09156161546707153,0.2857317328453064,-0.0042501333344262095
718,779.58,1237.0488549,2525,2940928,1164,7170,0.2,0.1142333984375,0.9974403381347656,0.009188418,-5.290223526954651,0.0003,0.5547989031299949,0.13604716956615448,0.4457350969314575,-0.003864223454729654
719,796.78,1304.26616132,2526,2945024,1165,7180,0.2,0.14169921875,0.9952508211135864,0.0096042715,-5.285484117269516,0.0003,0.22145670661702752,0.06878319382667542,0.8169165104627609,-0.007160844127065502
720,811.32,1350.83360665,2527,2949120,1166,7190,0.2,0.143408203125,0.9922574758529663,0.0121378675,-5.275765991210937,0.0003,0.4660206800326705,0.1913316249847412,0.40452390909194946,-0.00440083953726571
721,810.04,1348.96077649,2529,2953216,1167,7200,0.2,0.1346435546875,0.9942553043365479,0.014049311,-5.273308569192887,0.0003,0.4301031123846769,0.16985787451267242,0.4606586694717407,-0.0038552437850739806
722,818.83,1366.2197019700002,2530,2957312,1168,7210,0.2,0.11845703125,0.9964509010314941,0.008472344,-5.282115882635116,0.0003,0.3144949565641582,0.050892457365989685,0.3949366807937622,-0.0033197791839484126
723,810.54,1349.65921883,2532,2961408,1169,7220,0.2,0.102099609375,0.9968984127044678,0.008462055,-5.2889988899230955,0.0003,0.5157800734043121,0.16136480867862701,0.4449215531349182,-0.006232518051547231
724,819.22,1370.8119078200002,2533,2965504,1170,7230,0.2,0.1424560546875,0.9968029260635376,0.013821512,-5.285798341035843,0.0003,0.33476723413914444,0.1366673707962036,0.5699856579303741,-0.004486856679432094
725,808.15,1349.7248312800004,2534,2969600,1171,7240,0.2,0.1255859375,0.9966172575950623,0.0079051815,-5.2812960803508755,0.0003,0.4291335752233863,0.09189227223396301,0.31648027896881104,-0.007345438341144472
726,787.95,1298.1630620500002,2536,2973696,1172,7250,0.2,0.191650390625,0.9963202476501465,0.018036447,-5.274778437614441,0.0003,0.44649500362575056,0.09032846987247467,0.3829292058944702,-0.006569928296084981
727,787.95,1298.31838514,2537,2977792,1173,7260,0.2,0.130810546875,0.9993904829025269,0.012841464,-5.28006289601326,0.0003,0.5019392475485802,0.17662501335144043,0.4680585265159607,-0.005967002041870728
728,795.85,1313.93273595,2538,2981888,1174,7270,0.2,0.152685546875,1.0002572536468506,0.018860059,-5.289388883113861,0.0003,0.3285508788190782,0.06985792517662048,0.13468146324157715,-0.005992032634094357
729,805.66,1331.1771258100002,2540,2985984,1175,7280,0.2,0.1248046875,0.9958204627037048,0.010762796,-5.285500699281693,0.0003,0.5166999151930213,0.2548803687095642,0.25906801223754883,-0.005642849186551757
730,790.61,1297.26104289,2541,2990080,1176,7290,0.2,0.0936279296875,0.9959796667098999,0.008942002,-5.273225259780884,0.0003,0.32096609636209905,-0.009567290544509888,0.3527902364730835,-0.003939256494049914
731,790.08,1296.36494698,2542,2994176,1177,7300,0.2,0.151611328125,0.9962198734283447,0.010610212,-5.269271570444107,0.0003,0.6097332198172808,0.4713737368583679,0.1686497926712036,-0.008366820542141796
732,795.5,1312.83760224,2544,2998272,1178,7310,0.2,0.0965576171875,1.0001720190048218,0.00796245,-5.268443381786346,0.0003,0.26957499156706033,-0.027746908366680145,0.1566513180732727,-0.005570288258604705
733,776.7,1262.000633,2545,3002368,1179,7320,0.2,0.10537109375,1.0024473667144775,0.009960027,-5.268753331899643,0.0003,0.639680502936244,0.19906122982501984,0.30670446157455444,-0.00461945662391372
